baseline,level,model_seed,probe_seed,fit_examples,observer_layer,accuracy,balanced_accuracy,ce,represented_classes,balanced_majority_accuracy
shuffled_labels,2,0,12346,8192,2,0.0750732421875,0.06385795768434907,2.9965314865112305,16,0.0625
shuffled_labels,2,0,12346,8192,3,0.0736083984375,0.06278667844104448,3.003155469894409,16,0.0625
shuffled_labels,2,0,12346,8192,4,0.07373046875,0.06370890953845164,3.0246992111206055,16,0.0625
shuffled_labels,2,0,12346,8192,5,0.0723876953125,0.062190326951615395,3.0419657230377197,16,0.0625
shuffled_labels,2,0,12346,8192,6,0.0692138671875,0.05854899440468185,3.0440289974212646,16,0.0625
shuffled_labels,2,0,12346,8192,7,0.0687255859375,0.059864944588906004,3.0462169647216797,16,0.0625
shuffled_labels,2,0,12346,8192,8,0.0701904296875,0.06092855447146459,3.0519018173217773,16,0.0625
shuffled_labels,2,0,12347,64,0,0.0732421875,0.0622157374766615,12.097488403320312,16,0.0625
shuffled_labels,2,0,12347,64,1,0.0677490234375,0.06217554857291263,20.779518127441406,16,0.0625
shuffled_labels,2,0,12347,64,2,0.0670166015625,0.06115996566260058,17.054981231689453,16,0.0625
shuffled_labels,2,0,12347,64,3,0.0655517578125,0.05964432857281436,16.037582397460938,16,0.0625
shuffled_labels,2,0,12347,64,4,0.0665283203125,0.0598258454341046,15.705253601074219,16,0.0625
shuffled_labels,2,0,12347,64,5,0.066162109375,0.06002669448666523,15.684228897094727,16,0.0625
shuffled_labels,2,0,12347,64,6,0.0657958984375,0.05999974894362772,15.770256042480469,16,0.0625
shuffled_labels,2,0,12347,64,7,0.0657958984375,0.058844290202167075,15.480899810791016,16,0.0625
shuffled_labels,2,0,12347,64,8,0.0633544921875,0.05696349383123431,15.32183837890625,16,0.0625
shuffled_labels,2,0,12347,128,0,0.0771484375,0.06813920352718993,9.424674034118652,16,0.0625
shuffled_labels,2,0,12347,128,1,0.0660400390625,0.06515056015617277,25.82482147216797,16,0.0625
shuffled_labels,2,0,12347,128,2,0.0667724609375,0.06535726890490495,21.525909423828125,16,0.0625
