baseline,level,model_seed,probe_seed,fit_examples,observer_layer,accuracy,balanced_accuracy,ce,represented_classes,balanced_majority_accuracy
random_features,2,3,12345,8192,1,0.982666015625,0.9742364592821997,0.17437660694122314,16,0.0625
random_features,2,3,12345,8192,2,0.99951171875,0.9991749174917491,0.045903757214546204,16,0.0625
random_features,2,3,12345,8192,3,0.9991455078125,0.9986067356735674,0.0249936543405056,16,0.0625
random_features,2,3,12345,8192,4,1.0,1.0,0.01801031455397606,16,0.0625
random_features,2,3,12345,8192,5,0.99951171875,0.9991749174917491,0.01601872779428959,16,0.0625
random_features,2,3,12345,8192,6,1.0,1.0,0.013359644450247288,16,0.0625
random_features,2,3,12345,8192,7,0.99951171875,0.9991749174917491,0.013366319239139557,16,0.0625
random_features,2,3,12345,8192,8,1.0,1.0,0.012526346370577812,16,0.0625
random_features,2,3,12346,1024,0,0.157958984375,0.15224877198111722,2.466186761856079,16,0.0625
random_features,2,3,12346,1024,1,0.7208251953125,0.7125783789965264,2.726060152053833,16,0.0625
random_features,2,3,12346,1024,2,0.7532958984375,0.7434301712513264,2.2942023277282715,16,0.0625
random_features,2,3,12346,1024,3,0.755126953125,0.7473277560174696,2.3264379501342773,16,0.0625
random_features,2,3,12346,1024,4,0.7427978515625,0.7353334646376501,2.5270919799804688,16,0.0625
random_features,2,3,12346,1024,5,0.7529296875,0.7439772266950604,2.3797597885131836,16,0.0625
random_features,2,3,12346,1024,6,0.755615234375,0.7493140305535919,2.317760944366455,16,0.0625
random_features,2,3,12346,1024,7,0.7496337890625,0.7427916916771276,2.4340693950653076,16,0.0625
random_features,2,3,12346,1024,8,0.746826171875,0.7386847468901713,2.519056797027588,16,0.0625
random_features,2,3,12346,8192,0,0.19482421875,0.15622158903532485,2.275585174560547,16,0.0625
random_features,2,3,12346,8192,1,0.982666015625,0.9742364592821997,0.17437660694122314,16,0.0625
random_features,2,3,12346,8192,2,0.99951171875,0.9991749174917491,0.045903757214546204,16,0.0625
random_features,2,3,12346,8192,3,0.9991455078125,0.9986067356735674,0.0249936543405056,16,0.0625
random_features,2,3,12346,8192,4,1.0,1.0,0.01801031455397606,16,0.0625
random_features,2,3,12346,8192,5,0.99951171875,0.9991749174917491,0.01601872779428959,16,0.0625
random_features,2,3,12346,8192,6,1.0,1.0,0.013359644450247288,16,0.0625
random_features,2,3,12346,8192,7,0.99951171875,0.9991749174917491,0.013366319239139557,16,0.0625
random_features,2,3,12346,8192,8,1.0,1.0,0.012526346370577812,16,0.0625
random_features,3,3,12345,1024,0,0.122802734375,0.10196736612184717,3.061012029647827,16,0.0625
random_features,3,3,12345,1024,1,0.1375732421875,0.1357796231324122,7.066535949707031,16,0.0625
random_features,3,3,12345,1024,2,0.155029296875,0.1515024590105767,9.504980087280273,16,0.0625
random_features,3,3,12345,1024,3,0.1558837890625,0.15048053059231786,10.895381927490234,16,0.0625
random_features,3,3,12345,1024,4,0.1636962890625,0.15818692428710174,11.222921371459961,16,0.0625
random_features,3,3,12345,1024,5,0.1572265625,0.1526035460660392,11.485404968261719,16,0.0625
random_features,3,3,12345,1024,6,0.1524658203125,0.1506806369680313,11.748651504516602,16,0.0625
random_features,3,3,12345,1024,7,0.1597900390625,0.154327424462403,11.8333740234375,16,0.0625
random_features,3,3,12345,1024,8,0.1527099609375,0.1503980780727593,12.150628089904785,16,0.0625
random_features,3,3,12345,8192,0,0.15576171875,0.0974666696446638,2.57106876373291,16,0.0625
random_features,3,3,12345,8192,1,0.26611328125,0.21350479573263184,2.3665170669555664,16,0.0625
random_features,3,3,12345,8192,2,0.2886962890625,0.23665635016121178,2.313498020172119,16,0.0625
random_features,3,3,12345,8192,3,0.2841796875,0.23455675163501816,2.347526788711548,16,0.0625
random_features,3,3,12345,8192,4,0.2843017578125,0.2348657275437403,2.3379971981048584,16,0.0625
random_features,3,3,12345,8192,5,0.2802734375,0.23269271645539014,2.3541088104248047,16,0.0625
random_features,3,3,12345,8192,6,0.2801513671875,0.23231730634412806,2.3562731742858887,16,0.0625
random_features,3,3,12345,8192,7,0.282958984375,0.23592982725088113,2.3582475185394287,16,0.0625
random_features,3,3,12345,8192,8,0.2813720703125,0.2371168210372891,2.3599417209625244,16,0.0625
random_features,3,3,12346,1024,0,0.122802734375,0.10196736612184717,3.061012029647827,16,0.0625
random_features,3,3,12346,1024,1,0.1375732421875,0.1357796231324122,7.066535949707031,16,0.0625
random_features,3,3,12346,1024,2,0.155029296875,0.1515024590105767,9.504980087280273,16,0.0625
random_features,3,3,12346,1024,3,0.1558837890625,0.15048053059231786,10.895381927490234,16,0.0625
random_features,3,3,12346,1024,4,0.1636962890625,0.15818692428710174,11.222921371459961,16,0.0625
random_features,3,3,12346,1024,5,0.1572265625,0.1526035460660392,11.485404968261719,16,0.0625
random_features,3,3,12346,1024,6,0.1524658203125,0.1506806369680313,11.748651504516602,16,0.0625
random_features,3,3,12346,1024,7,0.1597900390625,0.154327424462403,11.8333740234375,16,0.0625
random_features,3,3,12346,1024,8,0.1527099609375,0.1503980780727593,12.150628089904785,16,0.0625
random_features,3,3,12346,8192,0,0.15576171875,0.0974666696446638,2.57106876373291,16,0.0625
random_features,3,3,12346,8192,1,0.26611328125,0.21350479573263184,2.3665170669555664,16,0.0625
random_features,3,3,12346,8192,2,0.2886962890625,0.23665635016121178,2.313498020172119,16,0.0625
random_features,3,3,12346,8192,3,0.2841796875,0.23455675163501816,2.347526788711548,16,0.0625
random_features,3,3,12346,8192,4,0.2843017578125,0.2348657275437403,2.3379971981048584,16,0.0625
random_features,3,3,12346,8192,5,0.2802734375,0.23269271645539014,2.3541088104248047,16,0.0625
random_features,3,3,12346,8192,6,0.2801513671875,0.23231730634412806,2.3562731742858887,16,0.0625
random_features,3,3,12346,8192,7,0.282958984375,0.23592982725088113,2.3582475185394287,16,0.0625
random_features,3,3,12346,8192,8,0.2813720703125,0.2371168210372891,2.3599417209625244,16,0.0625
random_features,2,4,12345,1024,0,0.1502685546875,0.14512868430278497,2.4655842781066895,16,0.0625
random_features,2,4,12345,1024,1,0.731201171875,0.7208269876892746,2.2757725715637207,16,0.0625
random_features,2,4,12345,1024,2,0.7457275390625,0.7336219162707627,2.351395606994629,16,0.0625
random_features,2,4,12345,1024,3,0.753662109375,0.7431394313625287,2.276663303375244,16,0.0625
random_features,2,4,12345,1024,4,0.7628173828125,0.7518232746264267,2.2720775604248047,16,0.0625
random_features,2,4,12345,1024,5,0.7677001953125,0.753821244001583,2.202390432357788,16,0.0625
random_features,2,4,12345,1024,6,0.7684326171875,0.751626688022806,2.2432093620300293,16,0.0625
random_features,2,4,12345,1024,7,0.7613525390625,0.7493649046082583,2.1331353187561035,16,0.0625
random_features,2,4,12345,1024,8,0.763427734375,0.750902143058049,2.1274921894073486,16,0.0625
random_features,2,4,12345,8192,0,0.2008056640625,0.155619881301332,2.275697946548462,16,0.0625
random_features,2,4,12345,8192,1,0.9808349609375,0.9706808630939932,0.18036502599716187,16,0.0625
random_features,2,4,12345,8192,2,0.9981689453125,0.9970240774077408,0.04076389968395233,16,0.0625
random_features,2,4,12345,8192,3,0.9986572265625,0.9982594936708861,0.02935161255300045,16,0.0625
random_features,2,4,12345,8192,4,1.0,1.0,0.02121828868985176,16,0.0625
random_features,2,4,12345,8192,5,1.0,1.0,0.01725226826965809,16,0.0625
random_features,2,4,12345,8192,6,1.0,1.0,0.01481289230287075,16,0.0625
random_features,2,4,12345,8192,7,0.99951171875,0.9991749174917491,0.014392374083399773,16,0.0625
random_features,2,4,12345,8192,8,0.99951171875,0.9991749174917491,0.015242991968989372,16,0.0625
random_features,2,4,12346,1024,0,0.1502685546875,0.14512868430278497,2.4655842781066895,16,0.0625
random_features,2,4,12346,1024,1,0.731201171875,0.7208269876892746,2.2757725715637207,16,0.0625
random_features,2,4,12346,1024,2,0.7457275390625,0.7336219162707627,2.351395606994629,16,0.0625
random_features,2,4,12346,1024,3,0.753662109375,0.7431394313625287,2.276663303375244,16,0.0625
random_features,2,4,12346,1024,4,0.7628173828125,0.7518232746264267,2.2720775604248047,16,0.0625
random_features,2,4,12346,1024,5,0.7677001953125,0.753821244001583,2.202390432357788,16,0.0625
random_features,2,4,12346,1024,6,0.7684326171875,0.751626688022806,2.2432093620300293,16,0.0625
random_features,2,4,12346,1024,7,0.7613525390625,0.7493649046082583,2.1331353187561035,16,0.0625
random_features,2,4,12346,1024,8,0.763427734375,0.750902143058049,2.1274921894073486,16,0.0625
random_features,2,4,12346,8192,0,0.2008056640625,0.155619881301332,2.275697946548462,16,0.0625
random_features,2,4,12346,8192,1,0.9808349609375,0.9706808630939932,0.18036502599716187,16,0.0625
random_features,2,4,12346,8192,2,0.9981689453125,0.9970240774077408,0.04076389968395233,16,0.0625
random_features,2,4,12346,8192,3,0.9986572265625,0.9982594936708861,0.02935161255300045,16,0.0625
random_features,2,4,12346,8192,4,1.0,1.0,0.02121828868985176,16,0.0625
random_features,2,4,12346,8192,5,1.0,1.0,0.01725226826965809,16,0.0625
random_features,2,4,12346,8192,6,1.0,1.0,0.01481289230287075,16,0.0625
random_features,2,4,12346,8192,7,0.99951171875,0.9991749174917491,0.014392374083399773,16,0.0625
random_features,2,4,12346,8192,8,0.99951171875,0.9991749174917491,0.015242991968989372,16,0.0625
random_features,3,4,12345,1024,0,0.127197265625,0.10384700199363747,3.05844783782959,16,0.0625
random_features,3,4,12345,1024,1,0.143310546875,0.14152743900760723,7.243289470672607,16,0.0625
random_features,3,4,12345,1024,2,0.1512451171875,0.14882962488194126,9.087332725524902,16,0.0625
random_features,3,4,12345,1024,3,0.1553955078125,0.15092993952695788,10.4395170211792,16,0.0625
random_features,3,4,12345,1024,4,0.159423828125,0.15948058452710204,10.756994247436523,16,0.0625
random_features,3,4,12345,1024,5,0.155029296875,0.15254340091784296,11.092399597167969,16,0.0625
random_features,3,4,12345,1024,6,0.150146484375,0.14950803354233727,11.478495597839355,16,0.0625
random_features,3,4,12345,1024,7,0.151123046875,0.1476413063816343,11.613411903381348,16,0.0625
random_features,3,4,12345,1024,8,0.1502685546875,0.14594420360982344,11.942618370056152,16,0.0625
random_features,3,4,12345,8192,0,0.15576171875,0.0974666696446638,2.570753812789917,16,0.0625
random_features,3,4,12345,8192,1,0.2696533203125,0.21722071330220147,2.350052833557129,16,0.0625
random_features,3,4,12345,8192,2,0.2886962890625,0.235186246987556,2.3049373626708984,16,0.0625
random_features,3,4,12345,8192,3,0.2918701171875,0.2410500703200414,2.29762601852417,16,0.0625
random_features,3,4,12345,8192,4,0.29296875,0.24466381867564868,2.3039660453796387,16,0.0625
random_features,3,4,12345,8192,5,0.291259765625,0.24178858222474325,2.3130176067352295,16,0.0625
random_features,3,4,12345,8192,6,0.2869873046875,0.24026210016276586,2.3344388008117676,16,0.0625
random_features,3,4,12345,8192,7,0.283203125,0.23747372354296292,2.3438024520874023,16,0.0625
random_features,3,4,12345,8192,8,0.283935546875,0.23443381423089366,2.3617942333221436,16,0.0625
random_features,3,4,12346,1024,0,0.127197265625,0.10384700199363747,3.05844783782959,16,0.0625
random_features,3,4,12346,1024,1,0.143310546875,0.14152743900760723,7.243289470672607,16,0.0625
random_features,3,4,12346,1024,2,0.1512451171875,0.14882962488194126,9.087332725524902,16,0.0625
random_features,3,4,12346,1024,3,0.1553955078125,0.15092993952695788,10.4395170211792,16,0.0625
random_features,3,4,12346,1024,4,0.159423828125,0.15948058452710204,10.756994247436523,16,0.0625
random_features,3,4,12346,1024,5,0.155029296875,0.15254340091784296,11.092399597167969,16,0.0625
random_features,3,4,12346,1024,6,0.150146484375,0.14950803354233727,11.478495597839355,16,0.0625
random_features,3,4,12346,1024,7,0.151123046875,0.1476413063816343,11.613411903381348,16,0.0625
random_features,3,4,12346,1024,8,0.1502685546875,0.14594420360982344,11.942618370056152,16,0.0625
random_features,3,4,12346,8192,0,0.15576171875,0.0974666696446638,2.570753812789917,16,0.0625
random_features,3,4,12346,8192,1,0.2696533203125,0.21722071330220147,2.350052833557129,16,0.0625
random_features,3,4,12346,8192,2,0.2886962890625,0.235186246987556,2.3049373626708984,16,0.0625
random_features,3,4,12346,8192,3,0.2918701171875,0.2410500703200414,2.29762601852417,16,0.0625
random_features,3,4,12346,8192,4,0.29296875,0.24466381867564868,2.3039660453796387,16,0.0625
random_features,3,4,12346,8192,5,0.291259765625,0.24178858222474325,2.3130176067352295,16,0.0625
random_features,3,4,12346,8192,6,0.2869873046875,0.24026210016276586,2.3344388008117676,16,0.0625
random_features,3,4,12346,8192,7,0.283203125,0.23747372354296292,2.3438024520874023,16,0.0625
random_features,3,4,12346,8192,8,0.283935546875,0.23443381423089366,2.3617942333221436,16,0.0625
random_features,2,5,12345,1024,0,0.1402587890625,0.13991898114669993,2.4668593406677246,16,0.0625
random_features,2,5,12345,1024,1,0.712890625,0.7053971527268618,2.5675339698791504,16,0.0625
random_features,2,5,12345,1024,2,0.7374267578125,0.7296979029583195,2.625242233276367,16,0.0625
random_features,2,5,12345,1024,3,0.73583984375,0.7241253832618253,2.6812849044799805,16,0.0625
random_features,2,5,12345,1024,4,0.7464599609375,0.7336374650625821,2.636720657348633,16,0.0625
random_features,2,5,12345,1024,5,0.746826171875,0.7320940303277128,2.8158345222473145,16,0.0625
random_features,2,5,12345,1024,6,0.744384765625,0.7307561362158684,2.788188934326172,16,0.0625
random_features,2,5,12345,1024,7,0.7410888671875,0.7304513190463301,2.817476987838745,16,0.0625
random_features,2,5,12345,1024,8,0.7442626953125,0.7368997207667488,2.757704973220825,16,0.0625
random_features,2,5,12345,8192,0,0.2008056640625,0.155619881301332,2.27532958984375,16,0.0625
random_features,2,5,12345,8192,1,0.98681640625,0.9806498688787779,0.1433248221874237,16,0.0625
random_features,2,5,12345,8192,2,0.99951171875,0.9991749174917491,0.03818952292203903,16,0.0625
random_features,2,5,12345,8192,3,0.99951171875,0.9991749174917491,0.02243041805922985,16,0.0625
random_features,2,5,12345,8192,4,0.99853515625,0.9975509924303241,0.022256016731262207,16,0.0625
random_features,2,5,12345,8192,5,1.0,1.0,0.015845945104956627,16,0.0625
random_features,2,5,12345,8192,6,0.9996337890625,0.9994318181818183,0.015913469716906548,16,0.0625
random_features,2,5,12345,8192,7,0.9991455078125,0.9986067356735674,0.01753729023039341,16,0.0625
random_features,2,5,12345,8192,8,0.9991455078125,0.9986067356735674,0.019758984446525574,16,0.0625
random_features,2,5,12346,1024,0,0.1402587890625,0.13991898114669993,2.4668593406677246,16,0.0625
random_features,2,5,12346,1024,1,0.712890625,0.7053971527268618,2.5675339698791504,16,0.0625
random_features,2,5,12346,1024,2,0.7374267578125,0.7296979029583195,2.625242233276367,16,0.0625
random_features,2,5,12346,1024,3,0.73583984375,0.7241253832618253,2.6812849044799805,16,0.0625
random_features,2,5,12346,1024,4,0.7464599609375,0.7336374650625821,2.636720657348633,16,0.0625
random_features,2,5,12346,1024,5,0.746826171875,0.7320940303277128,2.8158345222473145,16,0.0625
random_features,2,5,12346,1024,6,0.744384765625,0.7307561362158684,2.788188934326172,16,0.0625
random_features,2,5,12346,1024,7,0.7410888671875,0.7304513190463301,2.817476987838745,16,0.0625
random_features,2,5,12346,1024,8,0.7442626953125,0.7368997207667488,2.757704973220825,16,0.0625
random_features,2,5,12346,8192,0,0.2008056640625,0.155619881301332,2.27532958984375,16,0.0625
random_features,2,5,12346,8192,1,0.98681640625,0.9806498688787779,0.1433248221874237,16,0.0625
random_features,2,5,12346,8192,2,0.99951171875,0.9991749174917491,0.03818952292203903,16,0.0625
random_features,2,5,12346,8192,3,0.99951171875,0.9991749174917491,0.02243041805922985,16,0.0625
random_features,2,5,12346,8192,4,0.99853515625,0.9975509924303241,0.022256016731262207,16,0.0625
random_features,2,5,12346,8192,5,1.0,1.0,0.015845945104956627,16,0.0625
random_features,2,5,12346,8192,6,0.9996337890625,0.9994318181818183,0.015913469716906548,16,0.0625
random_features,2,5,12346,8192,7,0.9991455078125,0.9986067356735674,0.01753729023039341,16,0.0625
random_features,2,5,12346,8192,8,0.9991455078125,0.9986067356735674,0.019758984446525574,16,0.0625
random_features,3,5,12345,1024,0,0.127197265625,0.10384700199363747,3.0563182830810547,16,0.0625
random_features,3,5,12345,1024,1,0.1414794921875,0.1373619633366296,7.429500102996826,16,0.0625
random_features,3,5,12345,1024,2,0.15087890625,0.14920120849637597,10.077138900756836,16,0.0625
random_features,3,5,12345,1024,3,0.14501953125,0.1407832507311969,11.035345077514648,16,0.0625
random_features,3,5,12345,1024,4,0.1461181640625,0.14134523306723829,11.162351608276367,16,0.0625
random_features,3,5,12345,1024,5,0.1466064453125,0.1405625718678029,11.383845329284668,16,0.0625
random_features,3,5,12345,1024,6,0.1463623046875,0.14399033711297107,11.629685401916504,16,0.0625
random_features,3,5,12345,1024,7,0.1505126953125,0.14325674268176866,11.745528221130371,16,0.0625
random_features,3,5,12345,1024,8,0.1558837890625,0.15126582817965656,11.732172012329102,16,0.0625
random_features,3,5,12345,8192,0,0.15478515625,0.09893253353760131,2.5710480213165283,16,0.0625
random_features,3,5,12345,8192,1,0.25341796875,0.2030498225305557,2.378750801086426,16,0.0625
random_features,3,5,12345,8192,2,0.280029296875,0.2303424853650598,2.3426575660705566,16,0.0625
random_features,3,5,12345,8192,3,0.2738037109375,0.2248143334113806,2.351560592651367,16,0.0625
random_features,3,5,12345,8192,4,0.2762451171875,0.22990086900007095,2.346663236618042,16,0.0625
random_features,3,5,12345,8192,5,0.27978515625,0.23346323399540606,2.3445777893066406,16,0.0625
random_features,3,5,12345,8192,6,0.2840576171875,0.23418740601256083,2.3502345085144043,16,0.0625
random_features,3,5,12345,8192,7,0.2818603515625,0.23518635424332668,2.351304054260254,16,0.0625
random_features,3,5,12345,8192,8,0.279052734375,0.2339617091213196,2.354667901992798,16,0.0625
random_features,3,5,12346,1024,0,0.127197265625,0.10384700199363747,3.0563182830810547,16,0.0625
random_features,3,5,12346,1024,1,0.1414794921875,0.1373619633366296,7.429500102996826,16,0.0625
random_features,3,5,12346,1024,2,0.15087890625,0.14920120849637597,10.077138900756836,16,0.0625
random_features,3,5,12346,1024,3,0.14501953125,0.1407832507311969,11.035345077514648,16,0.0625
random_features,3,5,12346,1024,4,0.1461181640625,0.14134523306723829,11.162351608276367,16,0.0625
random_features,3,5,12346,1024,5,0.1466064453125,0.1405625718678029,11.383845329284668,16,0.0625
random_features,3,5,12346,1024,6,0.1463623046875,0.14399033711297107,11.629685401916504,16,0.0625
random_features,3,5,12346,1024,7,0.1505126953125,0.14325674268176866,11.745528221130371,16,0.0625
random_features,3,5,12346,1024,8,0.1558837890625,0.15126582817965656,11.732172012329102,16,0.0625
random_features,3,5,12346,8192,0,0.15478515625,0.09893253353760131,2.5710480213165283,16,0.0625
random_features,3,5,12346,8192,1,0.25341796875,0.2030498225305557,2.378750801086426,16,0.0625
random_features,3,5,12346,8192,2,0.280029296875,0.2303424853650598,2.3426575660705566,16,0.0625
random_features,3,5,12346,8192,3,0.2738037109375,0.2248143334113806,2.351560592651367,16,0.0625
random_features,3,5,12346,8192,4,0.2762451171875,0.22990086900007095,2.346663236618042,16,0.0625
random_features,3,5,12346,8192,5,0.27978515625,0.23346323399540606,2.3445777893066406,16,0.0625
random_features,3,5,12346,8192,6,0.2840576171875,0.23418740601256083,2.3502345085144043,16,0.0625
random_features,3,5,12346,8192,7,0.2818603515625,0.23518635424332668,2.351304054260254,16,0.0625
random_features,3,5,12346,8192,8,0.279052734375,0.2339617091213196,2.354667901992798,16,0.0625
random_features,2,6,12345,1024,0,0.1400146484375,0.149001665207876,2.4650161266326904,16,0.0625
random_features,2,6,12345,1024,1,0.720947265625,0.712006817941264,2.4369266033172607,16,0.0625
random_features,2,6,12345,1024,2,0.75390625,0.7434557379821698,2.470921516418457,16,0.0625
random_features,2,6,12345,1024,3,0.75732421875,0.7462824812759292,2.3656110763549805,16,0.0625
random_features,2,6,12345,1024,4,0.7642822265625,0.7560644465774493,2.12654972076416,16,0.0625
random_features,2,6,12345,1024,5,0.7745361328125,0.7630167633879894,2.3256406784057617,16,0.0625
random_features,2,6,12345,1024,6,0.767333984375,0.758440519044348,2.341700315475464,16,0.0625
random_features,2,6,12345,1024,7,0.7681884765625,0.7609720164812026,2.338676929473877,16,0.0625
random_features,2,6,12345,1024,8,0.7581787109375,0.7471446966679979,2.491590976715088,16,0.0625
random_features,2,6,12345,8192,0,0.1962890625,0.1564898336268804,2.275759220123291,16,0.0625
random_features,2,6,12345,8192,1,0.985107421875,0.9791045477929576,0.15513578057289124,16,0.0625
random_features,2,6,12345,8192,2,0.9976806640625,0.9962252348545666,0.04539906606078148,16,0.0625
random_features,2,6,12345,8192,3,0.99951171875,0.9991749174917491,0.02856070175766945,16,0.0625
random_features,2,6,12345,8192,4,0.9991455078125,0.9986067356735674,0.023658988997340202,16,0.0625
random_features,2,6,12345,8192,5,0.9991455078125,0.9986067356735674,0.021202215924859047,16,0.0625
random_features,2,6,12345,8192,6,0.99853515625,0.9975509924303241,0.018423959612846375,16,0.0625
random_features,2,6,12345,8192,7,0.99853515625,0.9975509924303241,0.025286518037319183,16,0.0625
random_features,2,6,12345,8192,8,0.9991455078125,0.9986067356735674,0.017773274332284927,16,0.0625
random_features,2,6,12346,1024,0,0.1400146484375,0.149001665207876,2.4650161266326904,16,0.0625
random_features,2,6,12346,1024,1,0.720947265625,0.712006817941264,2.4369266033172607,16,0.0625
random_features,2,6,12346,1024,2,0.75390625,0.7434557379821698,2.470921516418457,16,0.0625
random_features,2,6,12346,1024,3,0.75732421875,0.7462824812759292,2.3656110763549805,16,0.0625
random_features,2,6,12346,1024,4,0.7642822265625,0.7560644465774493,2.12654972076416,16,0.0625
random_features,2,6,12346,1024,5,0.7745361328125,0.7630167633879894,2.3256406784057617,16,0.0625
random_features,2,6,12346,1024,6,0.767333984375,0.758440519044348,2.341700315475464,16,0.0625
random_features,2,6,12346,1024,7,0.7681884765625,0.7609720164812026,2.338676929473877,16,0.0625
random_features,2,6,12346,1024,8,0.7581787109375,0.7471446966679979,2.491590976715088,16,0.0625
random_features,2,6,12346,8192,0,0.1962890625,0.1564898336268804,2.275759220123291,16,0.0625
random_features,2,6,12346,8192,1,0.985107421875,0.9791045477929576,0.15513578057289124,16,0.0625
random_features,2,6,12346,8192,2,0.9976806640625,0.9962252348545666,0.04539906606078148,16,0.0625
random_features,2,6,12346,8192,3,0.99951171875,0.9991749174917491,0.02856070175766945,16,0.0625
random_features,2,6,12346,8192,4,0.9991455078125,0.9986067356735674,0.023658988997340202,16,0.0625
random_features,2,6,12346,8192,5,0.9991455078125,0.9986067356735674,0.021202215924859047,16,0.0625
random_features,2,6,12346,8192,6,0.99853515625,0.9975509924303241,0.018423959612846375,16,0.0625
random_features,2,6,12346,8192,7,0.99853515625,0.9975509924303241,0.025286518037319183,16,0.0625
random_features,2,6,12346,8192,8,0.9991455078125,0.9986067356735674,0.017773274332284927,16,0.0625
random_features,3,6,12345,1024,0,0.1234130859375,0.10070596709669184,3.055929183959961,16,0.0625
random_features,3,6,12345,1024,1,0.141845703125,0.1450206540462535,6.893535614013672,16,0.0625
random_features,3,6,12345,1024,2,0.14794921875,0.14292071010407548,9.369861602783203,16,0.0625
random_features,3,6,12345,1024,3,0.1473388671875,0.14580320367247537,10.386281967163086,16,0.0625
random_features,3,6,12345,1024,4,0.1475830078125,0.14436287137136344,10.723489761352539,16,0.0625
random_features,3,6,12345,1024,5,0.14501953125,0.14237122767890908,11.700445175170898,16,0.0625
random_features,3,6,12345,1024,6,0.1483154296875,0.14292460180629118,11.83725643157959,16,0.0625
random_features,3,6,12345,1024,7,0.14794921875,0.14008705490774478,11.9635648727417,16,0.0625
random_features,3,6,12345,1024,8,0.1533203125,0.14581285509359992,11.982331275939941,16,0.0625
random_features,3,6,12345,8192,0,0.1519775390625,0.09626015029836864,2.5712661743164062,16,0.0625
random_features,3,6,12345,8192,1,0.2572021484375,0.20402038052505683,2.367997169494629,16,0.0625
random_features,3,6,12345,8192,2,0.29248046875,0.2413600247292571,2.3118956089019775,16,0.0625
random_features,3,6,12345,8192,3,0.2828369140625,0.2327046645784035,2.317814350128174,16,0.0625
random_features,3,6,12345,8192,4,0.28271484375,0.23549810454324988,2.3326504230499268,16,0.0625
random_features,3,6,12345,8192,5,0.27783203125,0.23208580606146983,2.3384900093078613,16,0.0625
random_features,3,6,12345,8192,6,0.28466796875,0.23583777030818795,2.3173341751098633,16,0.0625
random_features,3,6,12345,8192,7,0.2840576171875,0.23763120003361585,2.321434497833252,16,0.0625
random_features,3,6,12345,8192,8,0.2857666015625,0.238558588671905,2.315964460372925,16,0.0625
random_features,3,6,12346,1024,0,0.1234130859375,0.10070596709669184,3.055929183959961,16,0.0625
random_features,3,6,12346,1024,1,0.141845703125,0.1450206540462535,6.893535614013672,16,0.0625
random_features,3,6,12346,1024,2,0.14794921875,0.14292071010407548,9.369861602783203,16,0.0625
random_features,3,6,12346,1024,3,0.1473388671875,0.14580320367247537,10.386281967163086,16,0.0625
random_features,3,6,12346,1024,4,0.1475830078125,0.14436287137136344,10.723489761352539,16,0.0625
random_features,3,6,12346,1024,5,0.14501953125,0.14237122767890908,11.700445175170898,16,0.0625
random_features,3,6,12346,1024,6,0.1483154296875,0.14292460180629118,11.83725643157959,16,0.0625
random_features,3,6,12346,1024,7,0.14794921875,0.14008705490774478,11.9635648727417,16,0.0625
random_features,3,6,12346,1024,8,0.1533203125,0.14581285509359992,11.982331275939941,16,0.0625
random_features,3,6,12346,8192,0,0.1519775390625,0.09626015029836864,2.5712661743164062,16,0.0625
random_features,3,6,12346,8192,1,0.2572021484375,0.20402038052505683,2.367997169494629,16,0.0625
random_features,3,6,12346,8192,2,0.29248046875,0.2413600247292571,2.3118956089019775,16,0.0625
random_features,3,6,12346,8192,3,0.2828369140625,0.2327046645784035,2.317814350128174,16,0.0625
random_features,3,6,12346,8192,4,0.28271484375,0.23549810454324988,2.3326504230499268,16,0.0625
random_features,3,6,12346,8192,5,0.27783203125,0.23208580606146983,2.3384900093078613,16,0.0625
random_features,3,6,12346,8192,6,0.28466796875,0.23583777030818795,2.3173341751098633,16,0.0625
random_features,3,6,12346,8192,7,0.2840576171875,0.23763120003361585,2.321434497833252,16,0.0625
random_features,3,6,12346,8192,8,0.2857666015625,0.238558588671905,2.315964460372925,16,0.0625
random_features,2,7,12345,1024,0,0.1365966796875,0.14778809892684186,2.467048168182373,16,0.0625
random_features,2,7,12345,1024,1,0.7254638671875,0.7172887718630874,2.1973180770874023,16,0.0625
random_features,2,7,12345,1024,2,0.7598876953125,0.7507545986403585,2.093531847000122,16,0.0625
random_features,2,7,12345,1024,3,0.7576904296875,0.7484812106750669,2.095531940460205,16,0.0625
random_features,2,7,12345,1024,4,0.7626953125,0.752872252651464,2.053152322769165,16,0.0625
random_features,2,7,12345,1024,5,0.758056640625,0.7516612840976171,2.230264186859131,16,0.0625
random_features,2,7,12345,1024,6,0.75341796875,0.7483535669983455,2.3751649856567383,16,0.0625
random_features,2,7,12345,1024,7,0.7601318359375,0.7498564043927595,2.5333547592163086,16,0.0625
random_features,2,7,12345,1024,8,0.762939453125,0.7547544588493609,2.4159884452819824,16,0.0625
random_features,2,7,12345,8192,0,0.1962890625,0.1564898336268804,2.275651454925537,16,0.0625
random_features,2,7,12345,8192,1,0.9847412109375,0.9778744247795805,0.14886139333248138,16,0.0625
random_features,2,7,12345,8192,2,0.9996337890625,0.9994318181818183,0.032641105353832245,16,0.0625
random_features,2,7,12345,8192,3,0.9996337890625,0.9994318181818183,0.022409550845623016,16,0.0625
random_features,2,7,12345,8192,4,1.0,1.0,0.017385894432663918,16,0.0625
random_features,2,7,12345,8192,5,1.0,1.0,0.013481885194778442,16,0.0625
